org,drug_code,drug_name,drug_class,period,omega,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2016,0.01141867303972177,-0.0020981367561106468,0.024935482835554187,0.006896458252524685,1.6557300315044428,0.09778318010341656
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2017,0.005301601653392919,-0.007946301246173987,0.018549504552959825,0.006759258335390179,0.7843466531874882,0.4328406854773196
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2018,-0.004922277779894275,-0.01796978502519203,0.008125229465403479,0.006657013775872838,-0.7394122868926898,0.45966037721172814
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2019,0.00164079815280773,-0.010747679548739725,0.014029275854355186,0.00632076803414052,0.25958841456374393,0.7951824111189942
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2009,-0.005552256563268561,-0.0156933636348763,0.004588850508339177,0.00517412929604804,-1.0730803668762843,0.28324056967813965
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2010,6.48954114915299e-4,-0.00931746804470232,0.01061537627453292,0.005085002703228983,0.12762119369242664,0.8984493042447126
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2011,-0.002286352744530973,-0.012113207404031079,0.0075405019149691315,0.005013793486519693,-0.45601254831858595,0.6483830621660785
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2012,-0.006520832263669911,-0.016404434024624368,0.003362769497284545,0.005042746621323172,-1.2931112255564614,0.19597895040358468
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2013,-0.00760943858208173,-0.01762553542293591,0.0024066582587724504,0.005110347394064318,-1.48902569538034,0.13648731364001962
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2014,-0.0014312387191511837,-0.011182140484928755,0.008319663046626386,0.004975041298050087,-0.287683786607388,0.7735900706858307
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2015,-0.004215273767955442,-0.014212896779619441,0.005782349243708557,0.0051009217978105585,-0.8263749053680339,0.4085956500120992
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,MGH_2016,-4.466751684604805e-4,-0.010356467075326864,0.009463116738405903,0.0050561091862062575,-0.08834365556801466,0.9296039189169242
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2010,0.2696701477272198,0.05081522425854998,0.4885250711958896,0.11166272706793062,2.415041749456509,0.01573719843614508
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2011,0.2485889982142447,0.1500746396499742,0.3471033567785152,0.050263351439791354,4.945730658490222,7.61200572990184e-7
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2012,0.3134305110303619,0.21480441536763228,0.4120566066930915,0.05032036121106291,6.228701533276242,4.742897276305935e-10
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2013,0.23194325217068412,0.1284142742492103,0.335472230092158,0.05282187771719135,4.391045191776591,1.1305313664509863e-5
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2014,0.23542613599896905,0.13347761940181502,0.3373746525961231,0.05201550508137443,4.526076131158626,6.0236106210343875e-6
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2015,0.26120027773544435,0.15637007370781808,0.3660304817630706,0.053485780787052004,4.883546129304641,1.045365318383986e-6
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2016,0.27590925164436897,0.17624103679173314,0.3755774664970048,0.05085206444547248,5.425723707642592,5.800473767973995e-8
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2017,0.3369908655230129,0.23865662935724707,0.4353251016887787,0.0501714505681807,6.716785377075309,1.8788794221806522e-11
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2018,0.3814722376088054,0.28446011938364446,0.4784843558339663,0.049496888203242585,7.706994347653047,1.3133650425729583e-14
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,BWH_2019,0.33594661226850575,0.24449963807783087,0.42739358645918063,0.04665747682712385,7.200273892076534,6.098989874103178e-13
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2009,0.30415085249376494,0.22894389704764034,0.37935780793988955,0.038371600722945674,7.926457243465661,2.304203596450757e-15
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2010,0.2973434441267035,0.22469550226702129,0.3699913859863857,0.03706595755468973,8.02200897381329,1.064171783013726e-15
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2011,0.3028705254652878,0.23125392354555574,0.3744871273850199,0.036539754038663316,8.288794860108132,1.1739331261782406e-16
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2012,0.3328968248704622,0.2609494993627669,0.40484415037815746,0.03670849366376455,9.068659365858673,1.2500839472138347e-19
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2013,0.34644436909444437,0.2738945513311507,0.41899418685773804,0.037015893320263726,9.359341029459614,8.365207021607498e-21
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2014,0.3016243544935501,0.22979704352297525,0.3734516654641249,0.03664726063189911,8.230474782909292,1.9121367368421157e-16
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2015,0.3214228641978668,0.24756031752854135,0.39528541086719227,0.03768566527341513,8.529048429048444,1.5188200963789185e-17
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,intercept,MGH_2016,0.3368257298219057,0.26396475729330027,0.4096867023505111,0.037174648668712014,9.06062980779142,1.3454555511105098e-19
